track_id,track_name,artist,album,acousticness,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,decade
4z8ssgZfs5TzKiO8HaGWXO,E.T.,Katy Perry,Katy Perry - Teenage Dream: The Complete Confection,0.0213,0.603,0.872,5,-5.404,0,0.0792,0,0.366,0.691,150.104,206373,4,2010
2EBCVPNAG46nbgs6jXPGvv,Starships,Nicki Minaj,Pink Friday: Roman Reloaded The Re-Up (Explicit Version),0.135,0.747,0.716,11,-2.457,0,0.075,0,0.251,0.751,125.008,210627,4,2010
62yJjFtgkhUrXktIoSjgP2,Radioactive,Imagine Dragons,Night Visions,0.106,0.448,0.784,9,-3.686,1,0.0627,0.000108,0.668,0.236,136.245,186813,4,2010
6O20JhBJPePEkBdrB5sqRx,Diamonds,Rihanna,Unapologetic (Deluxe),0.00125,0.564,0.71,11,-4.92,0,0.0461,0,0.109,0.393,91.972,225147,4,2010
4YMqbFcDIFiCBd02PzUBcM,Thrift Shop (feat. Wanz),Macklemore & Ryan Lewis,The Heist,0.0619,0.781,0.526,6,-6.985,0,0.293,0,0.0457,0.662,94.992,235613,4,2010
7DFNE7NO0raLIUbgzY2rzm,Let Her Go,Passenger,All The Little Lights,0.385,0.509,0.538,7,-7.335,1,0.0572,0,0.104,0.244,75.089,252867,4,2010
03UrZgTINDqvnUMbbIMhql,Gangnam Style (강남스타일),PSY,Gangnam Style (강남스타일),0.00417,0.727,0.937,11,-2.871,0,0.286,0,0.091,0.749,132.067,219493,4,2010
01XFgRZfZI7oBagNf1Loml,Harlem Shake,Baauer,Harlem Shake,0.0111,0.452,0.794,0,-5.151,1,0.0483,0.00182,0.416,0.282,137.825,196664,4,2010
4kTBakk3h2S678cajDcVTw,Latch,Disclosure,Settle (Deluxe Version),0.016,0.499,0.733,1,-5.449,1,0.174,0.000135,0.0897,0.537,121.984,255632,4,2010
3w3y8KPTfNeOKPiqUTakBh,Locked out of Heaven,Bruno Mars,Unorthodox Jukebox,0.049,0.726,0.698,5,-4.165,1,0.0431,0,0.309,0.867,143.994,233478,4,2010
6cpk00i5TxCqSeqNi2HuIe,One More Night,Maroon 5,Overexposed Track By Track,0.0558,0.716,0.821,5,-3.435,0,0.0314,0,0.0844,0.618,92.997,219547,4,2010
0VwNdo84DaVYLIkbVO86ND,We Are Never Ever Getting Back Together,Taylor Swift,Red (Big Machine Radio Release Special),0.00957,0.628,0.676,7,-5.911,1,0.0916,2.65E-05,0.121,0.75,85.984,193147,4,2010
3bC1ahPIYt1btJzSSEyyrF,Whistle,Flo Rida,Wild Ones,0.0208,0.747,0.937,0,-5.746,1,0.0453,0,0.29,0.739,103.976,224653,4,2010
1XGmzt0PVuFgQYYnV2It7A,Payphone,Maroon 5,Overexposed Track By Track,0.0188,0.743,0.752,4,-4.813,1,0.0414,0,0.287,0.545,110.015,231173,4,2010
70Vdd1gx5tn84jkAU31ASv,Sexy And I Know It,LMFAO,Sorry For Party Rocking,0.1,0.707,0.861,7,-4.225,1,0.316,0,0.191,0.795,130.021,199480,4,2010
4rHZZAmHpZrA3iH5zx8frV,Mirrors,Justin Timberlake,The 20/20 Experience (Deluxe Version),0.234,0.574,0.512,5,-6.664,0,0.0503,0,0.0946,0.512,76.899,484147,4,2010
6or1bKJiZ06IlK0vFvY75k,Rap God,Eminem,The Marshall Mathers LP2 (Deluxe),0.397,0.708,0.843,7,-2.66,1,0.314,0,0.799,0.625,148.14,363521,4,2010
1mKXFLRA179hdOWQBwUk9e,Just Give Me a Reason (feat. Nate Ruess),P!nk,The Truth About Love,0.346,0.778,0.547,2,-7.273,1,0.0489,0.000302,0.132,0.441,95.002,242733,4,2010
5jrdCoLpJSvHHorevXBATy,Dark Horse,Katy Perry,PRISM (Deluxe),0.00314,0.645,0.585,6,-6.122,1,0.0513,0,0.165,0.353,131.931,215672,4,2010
3cHyrEgdyYRjgJKSOiOtcS,Timber (feat. Ke$ha),Pitbull,Global Warming: Meltdown (Deluxe Version),0.0295,0.581,0.963,11,-4.087,1,0.0981,0,0.139,0.788,129.992,204160,4,2010
2vwlzO0Qp8kfEtzTsCXfyE,Wrecking Ball,Miley Cyrus,Bangerz (Deluxe Version),0.407,0.53,0.422,5,-6.262,1,0.0342,0,0.107,0.349,119.964,221360,4,2010
2dLLR6qlu5UJ5gk0dKz0h3,Royals,Lorde,Pure Heroine,0.121,0.674,0.428,7,-9.504,1,0.122,0,0.132,0.337,84.878,190185,4,2010
69kOkLUCkxIZYexIgSG8rq,Get Lucky (feat. Pharrell Williams & Nile Rodgers),Daft Punk,Random Access Memories,0.0378,0.81,0.793,6,-9.404,0,0.0403,1.82E-06,0.072,0.863,116.049,369627,4,2010
2tpWsVSb9UEmDRxAl1zhX1,Counting Stars,OneRepublic,Native,0.0654,0.664,0.705,1,-4.972,0,0.0382,0,0.118,0.477,122.016,257267,4,2010
0n4bITAu0Y0nigrz3MFJMb,Blurred Lines,Robin Thicke,Blurred Lines (Deluxe),0.00334,0.853,0.599,7,-4.756,1,0.0411,7.93E-06,0.0759,0.843,119.993,263827,4,2010
4h8VwCb1MTGoLKueQ1WgbD,Wake Me Up,Avicii,TRUE,0.0038,0.532,0.783,2,-5.697,1,0.0523,0.0012,0.161,0.643,124.08,247427,4,2010
6F5c58TMEs1byxUstkzVeM,Roar,Katy Perry,PRISM (Deluxe),0.00487,0.554,0.772,7,-4.821,0,0.0418,6.60E-06,0.354,0.455,179.984,223546,4,2010
3U4isOIWM3VvDubwSI3y7a,All of Me,John Legend,Love In The Future (Expanded Edition),0.922,0.422,0.264,8,-7.064,1,0.0322,0,0.132,0.331,119.93,269560,4,2010
60nZcImufyMA1MKQY3dcCH,"Happy - From ""Despicable Me 2""",Pharrell Williams,G I R L,0.219,0.647,0.822,5,-4.662,0,0.183,0,0.0908,0.962,160.019,232720,4,2010
16pwlVsypm4aDKMhXdOuXg,Animals,Maroon 5,V (Deluxe),0.000185,0.279,0.742,4,-6.46,0,0.0898,0,0.593,0.328,189.868,231013,4,2010
2GgxS8bUT5G25QJTsfSv0R,Burn,Ellie Goulding,Halcyon Days,0.31,0.559,0.777,1,-5.031,1,0.0432,0,0.105,0.329,87.016,231212,4,2010
1V6gIisPpYqgFeWbMLI0bA,Heart Attack,Demi Lovato,Demi,0.0738,0.504,0.785,8,-4.802,1,0.104,0,0.239,0.502,173.968,210840,4,2010
7yq4Qj7cqayVTp3FF9CWbm,Riptide,Vance Joy,Dream Your Life Away,0.431,0.484,0.731,1,-6.694,1,0.0379,0,0.151,0.51,101.654,204280,4,2010
6RtPijgfPKROxEzTHNRiDp,Rude,MAGIC!,Don't Kill the Magic,0.0423,0.774,0.756,1,-4.995,1,0.0389,0,0.305,0.931,144.032,224840,4,2010
3KliPMvk1EvFZu9cvkj8p1,Work Bitch,Britney Spears,Britney Jean (Deluxe Version),0.155,0.629,0.824,9,-6.53,1,0.159,0.000628,0.0651,0.852,128.01,247960,4,2010
3bidbhpOYeV4knp8AIu8Xn,Can't Hold Us - feat. Ray Dalton,Macklemore & Ryan Lewis,The Heist,0.0291,0.641,0.922,2,-4.457,1,0.0786,0,0.0862,0.847,146.078,258343,4,2010
5eqiMMbaeUZ32Q7sS00H35,Anaconda,Nicki Minaj,The Pinkprint (International Deluxe Explicit),0.0668,0.964,0.605,9,-6.223,1,0.179,7.78E-06,0.214,0.646,129.994,260240,4,2010
3W3KtDwAIg3mAruSpnfG3Q,Fancy,Iggy Azalea,The New Classic (Deluxe Version),0.0904,0.912,0.716,10,-4.141,0,0.0697,0,0.0491,0.377,94.981,199938,4,2010
7vS3Y0IKjde7Xg85LWIEdP,Problem,Ariana Grande,My Everything (Deluxe),0.0192,0.66,0.805,1,-5.352,0,0.153,8.83E-06,0.159,0.625,103.008,193920,4,2010
5Nm9ERjJZ5oyfXZTECKmRt,Stay With Me,Sam Smith,In The Lonely Hour,0.588,0.418,0.42,0,-6.444,1,0.0414,6.39E-05,0.11,0.184,84.094,172724,4,2010
6YUTL4dYpB9xZO5qExPf05,Summer,Calvin Harris,Motion,0.0211,0.596,0.856,4,-3.556,0,0.0346,0.0178,0.141,0.743,127.949,222533,4,2010
1u8c2t2Cy7UBoG4ArRcF5g,Blank Space,Taylor Swift,1989 (Deluxe),0.103,0.76,0.703,5,-5.412,1,0.054,0,0.0913,0.57,95.997,231827,4,2010
4VrWlk8IQxevMvERoX08iC,Chandelier,Sia,1000 Forms Of Fear,0.0197,0.399,0.787,1,-2.88,1,0.0499,6.07E-05,0.0685,0.572,117.089,216120,5,2010
5jE48hhRu8E6zBDPRSkEq7,All About That Bass,Meghan Trainor,Title (Deluxe),0.0573,0.807,0.887,9,-3.726,1,0.0503,2.87E-06,0.124,0.961,134.052,187920,4,2010
5M830cD7MNeiiwIGHzH9TV,Bailando - Spanish Version,Enrique Iglesias,SEX AND LOVE (Deluxe Edition),0.0467,0.718,0.792,7,-3.519,1,0.105,3.65E-06,0.0399,0.96,90.949,243387,4,2010
0cqRj7pUJDkTCEsJkx8snD,Shake It Off,Taylor Swift,1989 (Deluxe),0.0647,0.647,0.8,7,-5.384,1,0.165,0,0.334,0.942,160.078,219200,4,2010
34gCuhDGsG4bRPIf9bb02f,Thinking out Loud,Ed Sheeran,x (Deluxe Edition),0.474,0.781,0.445,2,-6.061,1,0.0295,0,0.184,0.591,78.998,281560,4,2010
2d8JP84HNLKhmd6IYOoupQ,Trap Queen,Fetty Wap,Fetty Wap (Deluxe),0.0244,0.746,0.873,7,-3.803,1,0.128,0,0.354,0.817,148.075,222093,4,2010
0puf9yIluy9W0vpMEUoAnN,Bang Bang,Jessie J,Sweet Talker (Deluxe Version),0.26,0.706,0.786,0,-3.417,0,0.091,0,0.38,0.751,150.028,199387,4,2010
094RugjgLW6CdPLOJctBZ3,Boom Clap,Charli XCX,SUCKER,0.154,0.659,0.911,4,-2.28,1,0.0786,0.000304,0.191,0.576,91.999,169866,4,2010
2Sh4sAOfnSHEVKFyysxzat,Can't Remember to Forget You (feat. Rihanna),Shakira,Shakira. (Expanded Edition),0.122,0.694,0.81,11,-3.556,0,0.0661,0,0.141,0.824,137.968,206867,4,2010
5MhsZlmKJG6X5kTHkdwC4B,I'm an Albatraoz,AronChupa,I'm an Albatraoz,0.601,0.883,0.817,0,-5.414,1,0.235,0.00449,0.11,0.595,128.078,166849,4,2010
3dYD57lRAUcMHufyqn9GcI,Take Me To Church,Hozier,Hozier,0.634,0.566,0.664,4,-5.303,0,0.0464,0,0.116,0.437,128.945,241688,4,2010
0wwPcA6wtMf6HUMpIRdeP7,Hotline Bling,Drake,Views,0.00258,0.891,0.628,2,-7.863,1,0.0551,0.00019,0.0504,0.552,134.966,267067,4,2010
22VdIZQfgXJea34mQxlt81,Can't Feel My Face,The Weeknd,Beauty Behind The Madness,0.113,0.705,0.769,9,-5.526,0,0.0425,0,0.105,0.583,107.949,213520,4,2010
2iuZJX9X9P0GKaE93xcPjk,Sugar,Maroon 5,V,0.0591,0.748,0.788,1,-7.055,1,0.0334,0,0.0863,0.884,120.076,235493,4,2010
3CRDbSIZ4r5MsZ0YwxuEkn,Stressed Out,Twenty One Pilots,Blurryface,0.0462,0.734,0.637,4,-5.677,0,0.141,2.29E-05,0.0602,0.648,169.977,202333,4,2010
4B0JvthVoAAuygILe3n4Bs,What Do You Mean?,Justin Bieber,Purpose (Deluxe),0.59,0.845,0.567,5,-8.118,0,0.0956,0.00142,0.0811,0.793,125.02,205680,4,2010
50kpGaPAhYJ3sGmk6vplg0,Love Yourself,Justin Bieber,Purpose (Deluxe),0.835,0.609,0.378,4,-9.828,1,0.438,0,0.28,0.515,100.418,233720,4,2010
2YWjW3wwQIBLNhxWKBQd16,Lean On (feat. MØ & DJ Snake),Major Lazer,Peace Is The Mission : Extended,0.00346,0.723,0.809,7,-3.081,0,0.0625,0.00123,0.565,0.274,98.007,176561,4,2010
698ItKASDavgwZ3WjaWjtz,Faded,Alan Walker,Different World,0.0281,0.468,0.627,6,-5.085,1,0.0476,7.97E-06,0.11,0.159,179.642,212107,4,2010
3zHq9ouUJQFQRf3cm1rRLu,"Love Me Like You Do - From ""Fifty Shades Of Grey""",Ellie Goulding,Delirium (Deluxe),0.247,0.262,0.606,8,-6.646,1,0.0484,0,0.125,0.275,189.857,252534,4,2010
09CtPGIpYB4BrO8qb1RGsF,Sorry,Justin Bieber,Purpose (Deluxe),0.0797,0.654,0.76,0,-3.669,0,0.045,0,0.299,0.41,99.945,200787,4,2010
4aebBr4JAihzJQR0CiIZJv,Hello,Adele,25,0.329,0.47,0.431,5,-6.129,0,0.0342,0,0.0854,0.289,157.98,295502,4,2010
2JzZzZUQj3Qff7wapcbKjc,See You Again (feat. Charlie Puth),Wiz Khalifa,See You Again (feat. Charlie Puth),0.369,0.689,0.481,10,-7.503,1,0.0815,1.03E-06,0.0649,0.283,80.025,229526,4,2010
32OlwWuMpZ6b0aN2RZOeMS,Uptown Funk (feat. Bruno Mars),Mark Ronson,Uptown Special,0.00801,0.856,0.609,0,-7.223,1,0.0824,8.15E-05,0.0344,0.928,114.988,269667,4,2010
5RIVoVdkDLEygELLCniZFr,Watch Me (Whip / Nae Nae),Silentó,Watch Me (Whip / Nae Nae),0.247,0.821,0.759,8,-8.541,1,0.121,0,0.321,0.962,140.01,185143,4,2010
3zkWCteF82vJwv0hRLba76,Stitches,Shawn Mendes,Handwritten,0.0152,0.746,0.754,1,-6.684,1,0.0676,0,0.0486,0.746,149.882,206880,4,2010
7fBv7CLKzipRk6EC6TWHOB,The Hills,The Weeknd,Beauty Behind The Madness,0.0671,0.585,0.564,0,-7.063,0,0.0515,0,0.135,0.137,113.003,242253,4,2010
6kwAbEjseqBob48jCus7Sz,Elastic Heart,Sia,1000 Forms Of Fear,0.0117,0.421,0.791,9,-4.998,1,0.0496,1.48E-05,0.146,0.499,130.075,257200,4,2010
